0.010000000000,0.081793101079,12.225970
0.020000000000,0.116901365642,8.554220
0.030000000000,0.144513473714,6.919770
0.040000000000,0.167753147888,5.961140
0.050000000000,0.188255847227,5.311920
0.060000000000,0.207709771291,4.814410
0.070000000000,0.225999425961,4.424790
0.080000000000,0.241555812678,4.139830
0.090000000000,0.258410619643,3.869810
0.100000000000,0.273287512127,3.659150
0.110000000000,0.287601775078,3.477030
0.120000000000,0.301750150875,3.314000
0.130000000000,0.314624699927,3.178390
0.140000000000,0.327680838863,3.051750
0.150000000000,0.339630074922,2.944380
0.160000000000,0.352910452502,2.833580
0.170000000000,0.364021564637,2.747090
0.180000000000,0.376144891012,2.658550
0.190000000000,0.388114385072,2.576560
0.200000000000,0.397973518842,2.512730
0.210000000000,0.409468550768,2.442190
0.220000000000,0.418851676244,2.387480
0.230000000000,0.430279638737,2.324070
0.240000000000,0.441372491901,2.265660
0.250000000000,0.450907451246,2.217750
0.260000000000,0.460706354983,2.170580
0.270000000000,0.468961765547,2.132370
0.280000000000,0.478730024990,2.088860
0.290000000000,0.488858905543,2.045580
0.300000000000,0.497680807437,2.009320
0.310000000000,0.508409086287,1.966920
0.320000000000,0.516200967361,1.937230
0.330000000000,0.526432158688,1.899580
0.340000000000,0.534930993902,1.869400
0.350000000000,0.542805653864,1.842280
0.360000000000,0.550809414435,1.815510
0.370000000000,0.557099960446,1.795010
0.380000000000,0.566277068044,1.765920
0.390000000000,0.573776135503,1.742840
0.400000000000,0.581689575541,1.719130
0.410000000000,0.588865726837,1.698180
0.420000000000,0.598974555561,1.669520
0.430000000000,0.605759561915,1.650820
0.440000000000,0.614794412748,1.626560
0.450000000000,0.623904268129,1.602810
0.460000000000,0.631983416755,1.582320
0.470000000000,0.642087555059,1.557420
0.480000000000,0.648739822894,1.541450
0.490000000000,0.658874379011,1.517740
0.500000000000,0.666555574071,1.500250
0.510000000000,0.670978823908,1.490360
0.520000000000,0.676297137911,1.478640
0.530000000000,0.679154045721,1.472420
0.540000000000,0.685377471643,1.459050
0.550000000000,0.690254980190,1.448740
0.560000000000,0.695323255782,1.438180
0.570000000000,0.698802252938,1.431020
0.580000000000,0.704975008636,1.418490
0.590000000000,0.709199739014,1.410040
0.600000000000,0.715143886950,1.398320
0.610000000000,0.719683339331,1.389500
0.620000000000,0.724627179316,1.380020
0.630000000000,0.728724877210,1.372260
0.640000000000,0.735716072453,1.359220
0.650000000000,0.740132187609,1.351110
0.660000000000,0.744884505657,1.342490
0.670000000000,0.752496406830,1.328910
0.680000000000,0.756172256040,1.322450
0.690000000000,0.762311327946,1.311800
0.700000000000,0.768403258030,1.301400
0.710000000000,0.776144424955,1.288420
0.720000000000,0.782074844563,1.278650
0.730000000000,0.788537814331,1.268170
0.740000000000,0.792537467209,1.261770
0.750000000000,0.799705708299,1.250460
0.760000000000,0.805431832277,1.241570
0.770000000000,0.813166796773,1.229760
0.780000000000,0.820371464199,1.218960
0.790000000000,0.827650135735,1.208240
0.800000000000,0.832175222815,1.201670
0.810000000000,0.838708054113,1.192310
0.820000000000,0.847709066248,1.179650
0.830000000000,0.852849369744,1.172540
0.840000000000,0.861259678406,1.161090
0.850000000000,0.870352318619,1.148960
0.860000000000,0.877577885037,1.139500
0.870000000000,0.884900935340,1.130070
0.880000000000,0.892857142857,1.120000
0.890000000000,0.901185058352,1.109650
0.900000000000,0.909438149111,1.099580
0.910000000000,0.917170346048,1.090310
0.920000000000,0.926337631540,1.079520
0.930000000000,0.934658055350,1.069910
0.940000000000,0.943939436846,1.059390
0.950000000000,0.952172381288,1.050230
0.960000000000,0.960956343753,1.040630
0.970000000000,0.970741840915,1.030140
0.980000000000,0.979988632132,1.020420
0.990000000000,0.989560140518,1.010550
1.000000000000,1.000000000000,1.000000
